Timestamp,Event,Details
2026-05-25T17:38:57.245704337+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.90 jednostek w ciągu 1 GridStep
2026-05-25T17:38:57.34547124+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.44 jednostek w ciągu 1 GridStep
2026-05-25T17:38:57.34550403+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:57.445369501+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:57.445401498+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -5.83 jednostek w ciągu 1 GridStep
2026-05-25T17:38:57.445402309+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:57.545240443+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:57.54526755+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.89 jednostek w ciągu 1 GridStep
2026-05-25T17:38:57.645888413+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:57.645921476+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 2.91 jednostek w ciągu 1 GridStep
2026-05-25T17:38:57.745803834+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:57.745856016+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -2.15 jednostek w ciągu 1 GridStep
2026-05-25T17:38:57.745856634+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:57.845788827+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:57.845815077+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 3.38 jednostek w ciągu 1 GridStep
2026-05-25T17:38:57.945758821+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:57.945802838+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.89 jednostek w ciągu 1 GridStep
2026-05-25T17:38:58.045613597+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.94 jednostek w ciągu 1 GridStep
2026-05-25T17:38:58.045621639+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:58.145370026+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.07 jednostek w ciągu 1 GridStep
2026-05-25T17:38:58.145377869+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:58.246207703+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.99 jednostek w ciągu 1 GridStep
2026-05-25T17:38:58.246215373+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:58.345827094+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.41 jednostek w ciągu 1 GridStep
2026-05-25T17:38:58.345834399+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:01.359191529+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:01.359227604+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.28 jednostek w ciągu 1 GridStep
2026-05-25T17:39:01.459272245+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.86 jednostek w ciągu 1 GridStep
2026-05-25T17:39:01.459282013+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:01.560088163+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.74 jednostek w ciągu 1 GridStep
2026-05-25T17:39:01.56009604+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:01.659927801+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.61 jednostek w ciągu 1 GridStep
2026-05-25T17:39:01.659934447+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:01.759397887+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.63 jednostek w ciągu 1 GridStep
2026-05-25T17:39:01.759424109+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:01.859800877+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:01.859834994+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -2.68 jednostek w ciągu 1 GridStep
2026-05-25T17:39:01.859835802+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:39:01.959607967+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:01.959624271+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.86 jednostek w ciągu 1 GridStep
2026-05-25T17:39:02.060141817+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -3.41 jednostek w ciągu 1 GridStep
2026-05-25T17:39:02.06014382+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:39:02.060150728+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:02.159836937+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -2.16 jednostek w ciągu 1 GridStep
2026-05-25T17:39:02.159839474+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:39:02.159846597+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:02.25965021+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:02.259668025+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.98 jednostek w ciągu 1 GridStep
2026-05-25T17:39:02.359239905+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.02 jednostek w ciągu 1 GridStep
2026-05-25T17:39:02.359247978+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:02.459245932+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -2.18 jednostek w ciągu 1 GridStep
2026-05-25T17:39:02.459248355+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:39:02.459254228+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:02.559993903+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.11 jednostek w ciągu 1 GridStep
2026-05-25T17:39:02.560020866+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:02.659607345+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.12 jednostek w ciągu 1 GridStep
2026-05-25T17:39:02.65961584+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:02.759262177+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.54 jednostek w ciągu 1 GridStep
2026-05-25T17:39:02.759270705+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:02.859109675+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -3.69 jednostek w ciągu 1 GridStep
2026-05-25T17:39:02.859111962+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:39:02.859118092+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:02.959742611+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.37 jednostek w ciągu 1 GridStep
2026-05-25T17:39:02.959762499+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:03.059260817+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:03.059276364+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.65 jednostek w ciągu 1 GridStep
2026-05-25T17:39:03.160137347+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 4.33 jednostek w ciągu 1 GridStep
2026-05-25T17:39:03.16014614+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:03.259905708+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.88 jednostek w ciągu 1 GridStep
2026-05-25T17:39:03.25991262+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:03.359552804+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.75 jednostek w ciągu 1 GridStep
2026-05-25T17:39:03.359560507+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:03.45927552+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:03.459307179+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.26 jednostek w ciągu 1 GridStep
2026-05-25T17:39:03.559980775+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:03.560006106+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.47 jednostek w ciągu 1 GridStep
2026-05-25T17:39:03.659446752+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:03.659469752+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.54 jednostek w ciągu 1 GridStep
2026-05-25T17:39:03.759297383+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 2.11 jednostek w ciągu 1 GridStep
2026-05-25T17:39:03.759305531+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:03.860036844+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:03.860083278+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 3.35 jednostek w ciągu 1 GridStep
2026-05-25T17:39:03.959846213+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.81 jednostek w ciągu 1 GridStep
2026-05-25T17:39:03.959853901+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:04.059651378+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:04.059698226+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.20 jednostek w ciągu 1 GridStep
2026-05-25T17:39:04.159568247+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.13 jednostek w ciągu 1 GridStep
2026-05-25T17:39:04.159575674+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:04.260123533+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.52 jednostek w ciągu 1 GridStep
2026-05-25T17:39:04.260131776+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:04.359808309+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.88 jednostek w ciągu 1 GridStep
2026-05-25T17:39:04.359842221+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:04.459637231+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:04.459659496+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.60 jednostek w ciągu 1 GridStep
2026-05-25T17:39:04.559501149+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.26 jednostek w ciągu 1 GridStep
2026-05-25T17:39:04.559508512+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:04.659249705+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:04.659267223+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 3.40 jednostek w ciągu 1 GridStep
2026-05-25T17:39:04.759926334+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:04.759950076+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -4.71 jednostek w ciągu 1 GridStep
2026-05-25T17:39:04.759950618+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:39:04.859343118+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 2.73 jednostek w ciągu 1 GridStep
2026-05-25T17:39:04.859367849+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:04.959128769+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 5.41 jednostek w ciągu 1 GridStep
2026-05-25T17:39:04.959136308+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:05.059761128+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:05.059780024+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 2.33 jednostek w ciągu 1 GridStep
2026-05-25T17:39:05.159371391+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:05.159402847+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.56 jednostek w ciągu 1 GridStep
2026-05-25T17:39:05.260015317+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:05.260104115+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -4.38 jednostek w ciągu 1 GridStep
2026-05-25T17:39:05.260104961+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:39:05.359904385+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.31 jednostek w ciągu 1 GridStep
2026-05-25T17:39:05.35991258+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:05.459591381+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 3.20 jednostek w ciągu 1 GridStep
2026-05-25T17:39:05.45962069+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:05.56012143+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:05.56013606+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.60 jednostek w ciągu 1 GridStep
2026-05-25T17:39:05.659898037+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.44 jednostek w ciągu 1 GridStep
2026-05-25T17:39:05.659905531+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:05.759348555+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:05.759400058+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.22 jednostek w ciągu 1 GridStep
2026-05-25T17:39:05.859800821+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:05.859836568+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -4.36 jednostek w ciągu 1 GridStep
2026-05-25T17:39:05.859837068+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:39:05.959560372+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:05.959580091+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.88 jednostek w ciągu 1 GridStep
2026-05-25T17:39:06.059208119+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:06.059350797+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.49 jednostek w ciągu 1 GridStep
2026-05-25T17:39:06.160019146+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:06.160023988+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -2.62 jednostek w ciągu 1 GridStep
2026-05-25T17:39:06.160024292+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:39:06.25988037+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.73 jednostek w ciągu 1 GridStep
2026-05-25T17:39:06.259913251+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:06.359197142+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 2.27 jednostek w ciągu 1 GridStep
2026-05-25T17:39:06.359204135+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:06.4601465+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:06.460162683+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.12 jednostek w ciągu 1 GridStep
2026-05-25T17:39:06.560015509+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:06.560037189+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.63 jednostek w ciągu 1 GridStep
2026-05-25T17:39:06.659665896+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:06.659692018+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 3.60 jednostek w ciągu 1 GridStep
2026-05-25T17:39:06.759617798+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.99 jednostek w ciągu 1 GridStep
2026-05-25T17:39:06.759626199+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:06.859405969+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:06.859437592+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 2.04 jednostek w ciągu 1 GridStep
2026-05-25T17:39:06.959533056+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:06.959549878+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.02 jednostek w ciągu 1 GridStep
2026-05-25T17:39:07.059230585+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -5.53 jednostek w ciągu 1 GridStep
2026-05-25T17:39:07.059232772+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:39:07.059252192+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:07.159906618+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 2.47 jednostek w ciągu 1 GridStep
2026-05-25T17:39:07.159914087+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:07.259109161+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:07.259128056+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.82 jednostek w ciągu 1 GridStep
2026-05-25T17:39:07.359939563+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 3.26 jednostek w ciągu 1 GridStep
2026-05-25T17:39:07.359947789+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:07.459869348+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:07.459886803+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -3.30 jednostek w ciągu 1 GridStep
2026-05-25T17:39:07.459887113+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:39:07.559725569+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:07.559752405+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -2.43 jednostek w ciągu 1 GridStep
2026-05-25T17:39:07.559752826+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:39:07.659322026+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:07.659350037+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.29 jednostek w ciągu 1 GridStep
2026-05-25T17:39:07.759239842+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.77 jednostek w ciągu 1 GridStep
2026-05-25T17:39:07.759247004+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:07.859260829+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:07.859306048+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.08 jednostek w ciągu 1 GridStep
2026-05-25T17:39:07.959331379+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:07.959351831+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.11 jednostek w ciągu 1 GridStep
2026-05-25T17:39:08.059284335+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:08.059309424+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.56 jednostek w ciągu 1 GridStep
2026-05-25T17:39:08.15923889+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.32 jednostek w ciągu 1 GridStep
2026-05-25T17:39:08.159261309+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:08.260118+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:08.260142253+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -2.77 jednostek w ciągu 1 GridStep
2026-05-25T17:39:08.260143691+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:39:08.360070912+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.80 jednostek w ciągu 1 GridStep
2026-05-25T17:39:08.360078503+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:08.459784633+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -3.85 jednostek w ciągu 1 GridStep
2026-05-25T17:39:08.45978725+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:39:08.459816914+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:08.559704518+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:39:08.559723626+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -3.66 jednostek w ciągu 1 GridStep
2026-05-25T17:39:08.55972406+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:39:08.659753277+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
